originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"jeg må dog medgive, at der sker forbedringer, hvad angår vores forhold til kommissionen. vi har således efter min opfattelse igen i år gjort fremskridt med hensyn til arbejdsformen, netop med det formål at sikre bedre gennemførelse af budgettet.","i am, however, obliged to recognise that our relationship with the commission is improving: that is why it seems to me that, this year, we have made further progress in our method of working, precisely in order to execute the budget more effectively.",Random Word Addition,"jeg må dog medgive, at der sker forbedringer tavs, hvad angår vores forhold til kommissionen . vi har således efter min opfattelse igen i år gjort fremskridt med hensyn til arbejdsformen, netop med det formål at sikre bedre gennemførelse af budgettet.","(0.99, 0.95)",0.9414356817218076,0.9977,0.9722222222222222,0.945945945945946,0.9589041045899794,0.9473684210526316,0.9230769230769232,0.9350649300657784,0.9722222222222222,0.945945945945946,0.9589041045899794,0.99,0.95,da
"jeg mener, at listen på 30 prioriterede transportprojekter tilsiger os at fastlægge klare regler for tildeling af finansieringsstøtte, så disse projekter kan gennemføres i samklang med de øvrige fællesskabspolitikker på grundlag af effektivitetskriterier og gennemsigtighedsregler for projekternes finansiering.","i feel that, in view of the list of 30 transport priority projects, we must establish clear rules for the granting of financial aid, in such a way that these projects can develop in compliance with other community policy, on the basis of effectiveness criteria and transparency rules as regards the financing of projects.",Word Replacement,"jeg mener, at listen på 30 prioriterede transportprojekter tilsiger os at fastlægge rus regler for tildeling af finansieringsstøtte, så disse projekter kan gennemføres i samklang med de øvrige fællesskabspolitikker på grundlag af effektivitetskriterier og gennemsigtighedsregler for projekternes finansiering.","(0.98, 0.99)",0.935369573102062,0.9755,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.945945945945946,0.945945945945946,0.945945940945946,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.98,0.99,da
"da jeg er en varm tilhænger af at beskytte alt menneskeligt liv, også på de allertidligste trin, er jeg imod både destruktive processer og videnskabelig manipulation, som piller ved den fantastiske skabning, som den menneskelige krop er.","moreover, believing strongly in the protection of human life, including at its earliest stages, i am opposed to both destructive processes and scientific engineering which tinkers with the marvellous creation which is the human body.",Word Duplication,"da jeg er en varm tilhænger af at beskytte alt menneskeligt liv liv, også på de allertidligste trin, er jeg imod både destruktive processer og videnskabelig manipulation, som piller ved den fantastiske skabning, som den menneskelige krop er.","(1.00, 1.00)",0.9570496550137908,0.9976,1.0,0.9696969696969696,0.984615379616568,0.9722222222222222,0.945945945945946,0.9589041045899794,1.0,0.9696969696969696,0.984615379616568,1.0,1.0,da
"det er naturligvis en urigtig påstand. jo flere legale indvandrere, vi tager imod, jo mere vil den illegale indvandring tage til på baggrund af et håb om snarlig legalisering, sådan som vi har set det i spanien og italien.","this is obviously a falsehood: the more we let in legal immigrants, the more we will see an explosion in the number of illegal immigrants, who are hoping to have their status regularised one day in the near future, as in spain and in italy.",Letter Order Swapping,"det er naturligvis en urigtig påstand. jo flere legale indvandrere, vi tager imod, jo emre vil den illegale indvandring tage til på baggrund af et håb om snarlig legalisering, sådan som vi har set det i spanien og italien.","(0.99, 0.99)",0.940028651976138,0.9772,0.9722222222222222,0.9722222222222222,0.9722222172222222,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9722222222222222,0.9722222222222222,0.9722222172222222,0.99,0.99,da
"vi foreslår nærmere bestemt, at der oprettes et europæisk forskningsråd svarende til american national science foundation, der skal støtte finansiering af forsknings- og udviklingsprojekter og give os i eu mulighed for at skabe internationalt førende virksomheder inden for fremtidens teknologier.","we propose specifically a european research council that is the equivalent of the american national science foundation, that will support the funding of research and development projects and give us the chance in europe to be forming the world-beating companies in the technologies of the future.",Word Duplication,"vi foreslår nærmere bestemt, at der oprettes et europæisk forskningsråd svarende til american national science foundation, der skal støtte finansiering finansiering af forsknings- og udviklingsprojekter og give os i eu mulighed for at skabe internationalt førende virksomheder inden for fremtidens teknologier.","(1.00, 1.00)",0.958079976522601,0.9976,1.0,1.0,0.999999995,1.0,0.975,0.9873417671526998,1.0,1.0,0.999999995,1.0,1.0,da
"det er almen viden, hr. rådsformand, at hverken de som premierminister eller deres parti tilhører min - vores - politiske familie. det er dog ekstremt positivt, at de er til stede her i dag sammen med repræsentanterne for den europæiske befolkning.","while it is common knowledge, mr president of the european council, that neither you, as prime minister, nor your party, belong to my – our – political family, i would like to give you a great deal of credit for being here today, here in the european parliament, among the representatives of the european people.",Word Duplication,"det er almen viden, hr . rådsformand, at hverken de som premierminister eller deres parti tilhører min - vores - politiske familie . det er dog ekstremt positivt, at de er til stede her i dag sammen med repræsentanterne for den europæiske befolkning befolkning.","(0.99, 0.99)",0.967423973268746,0.9978,1.0,1.0,0.999999995,1.0,0.975,0.9873417671526998,1.0,1.0,0.999999995,0.99,0.99,da
"hr. formand, de har i dag bekræftet deres evner som performer og charmør, og det er kvaliteter, som de måske kunne undervise nogle af vores venner i - nemlig mine landsmænd - på et af deres mange besøg i italien.","mr president-in-office, you have today confirmed your skills as a performer and a charmer, qualities that you might teach to some of our friends, my fellow countrymen, on one of your many visits to italy.",Word Order Swapping,"hr. formand, de har i dag bekræftet evner deres som performer og charmør, og det er kvaliteter, som de måske kunne undervise nogle af vores venner i - nemlig mine landsmænd - på et af deres mange besøg i italien. ","(0.99, 0.95)",0.9289020927995748,0.9996,1.0,0.9696969696969696,0.984615379616568,0.9230769230769232,0.9,0.9113924000640924,1.0,0.9696969696969696,0.984615379616568,0.99,0.95,da
"hvis der er et ægte ønske - som jeg mener, at der er inden for alle disse institutioner - om at opnå fremskridt på dette område, kan vi forhåbentlig i fremtiden opleve færre overskrifter af den type, som hr. corbett henviser til.",if there is a genuine commitment – as i believe there is a growing commitment within each of those institutions to grasp this agenda and drive it forward – then we will hopefully in the future see less of the headlines of the type that the honourable member describes.,Letter Removal,"hvis de er et ægte ønske - som jeg mener, at der er inden for alle disse institutioner - om at opnå fremskridt på dette område, kan vi forhåbentlig i fremtiden opleve færre overskrifter af den type, som hr. corbett henviser til.","(1.00, 1.00)",0.961284287232436,0.9787,1.0,0.9736842105263158,0.9866666616675556,0.975,0.951219512195122,0.962962957963725,1.0,0.9736842105263158,0.9866666616675556,1.0,1.0,da
to whom can european citizens turn when they see a sign for huge and perhaps useless works bearing the words ‘funded by the european union’ and they think of the money they have paid in taxes?,"hvem kan de europæiske borgere henvende sig til, når de ser et skilt om et kæmpemæssigt og måske overflødigt anlægsarbejde, hvor der står ""finansieret af eu"", og når de tænker på de penge, de har betalt i skat?",Word Order Swapping,to whom can european citizens turn when they see a sign huge for and perhaps useless works bearing the words ‘funded by the european union’ and they think of the money they have paid in taxes? ,"(0.98, 0.95)",0.9170942365681076,0.9995,1.0,1.0,0.999999995,0.9142857142857144,0.9142857142857144,0.9142857092857144,0.9666666666666668,0.9666666666666668,0.9666666616666668,0.98,0.95,en
"in accordance with our rules of procedure, i must submit this exceptional decision by the conference of presidents to the house and i shall allow one member to speak in favour and one to speak against this proposal.","i henhold til forretningsordenen skal jeg forelægge denne undtagelsesvise beslutning fra formandskonferencen for parlamentet, og jeg vil lade et medlem tale for forslaget og et medlem tale imod forslaget.",Random Word Addition,"in accordance with our rules of procedure, i must submit this exceptional untameable decision by the conference of presidents to the house and i shall allow one member to speak in favour and one to speak against this proposal.","(0.95, 0.95)",0.935369573102062,0.9974,1.0,0.9655172413793104,0.9824561353524162,0.9722222222222222,0.945945945945946,0.9589041045899794,1.0,0.9655172413793104,0.9824561353524162,0.95,0.95,en
"let this be a precedent and a warning for the future: hypocrisy and false, pretentious tactics should never stand in the way of our will and determination to express condemnation for human rights abuses anywhere in the world.",lad dette være et eksempel og en advarsel for fremtiden: hykleriske og falske prætentiøse taktikker må aldrig komme i vejen for vores vilje til og beslutsomhed på at fordømme krænkelser af menneskerettigheder overalt i verden.,Word Order Swapping,"let this be a precedent and a warning for the future: hypocrisy and false, pretentious tactics should never stand in the way of our will determination and to express condemnation for human rights abuses anywhere in the world. ","(0.95, 0.95)",0.9214438554340222,0.9995,1.0,0.96875,0.984126979128244,0.9166666666666666,0.8918918918918919,0.904109584042034,1.0,0.96875,0.984126979128244,0.95,0.95,en
"mr krasilovsky is concerned about the well-being of his client, since he was only allowed to visit him in prison for a few minutes, and mr umarov was incapable of providing coherent answers to his questions during this time.","hr. krasilovsky er bekymret for sin klients velbefindende, for han fik kun lov at besøge ham i fængslet i nogle få minutter, og hr. umarov var ikke i stand til at svare sammenhængende på hans spørgsmål.",Word Duplication,"mr krasilovsky is concerned about the well-being of his client, since he was only only allowed to visit him in prison for a few minutes, and mr umarov was incapable of providing coherent answers to his questions during this time.","(0.99, 0.99)",0.9570496550137908,0.9976,1.0,1.0,0.999999995,1.0,0.9743589743589745,0.9870129820138304,1.0,1.0,0.999999995,0.99,0.99,en
